FAQ questions,FAQ answers,modifiert question,type change,answer_chatbot,Correctness_Score,Correctness_Reason,Clarity_Score,Clarity_Reason,Hospitality_Tonality_Score,Hospitality_Tonality_Reason,Relevance_Score,Relevance_Reason,Hallucination_Score,Hallucination_Reason
Kann ich eine einmalige Bestellung liefern lassen?,"Unser Lieferservice ist nicht für Einzelbestellungen gedacht.  Falls Du noch kein Lieferkunde bist, kannst Du Dich hier registrieren.",kann ich ein bestehlung einamlieg liefern lasen??,synonym,"Nein, leider ist unser Lieferservice nicht für Einzelbestellungen gedacht. Wenn Sie jedoch ein regelmäßiger Kunde sind oder werden möchten, können Sie sich für unseren Lieferservice anmelden. Dieser steht ausschließlich Gastronomie- und Lebensmittelprofis zur Verfügung. Wenn Sie ein Gastronom oder Großverbraucher sind, können Sie sich bei Ihrem Kundenmanager im METRO Markt vor Ort melden, um die Voraussetzungen für den Lieferservice zu besprechen und die Registrierung durchzuführen.",4,"Mostly correct with minor omissions, the actual answer includes additional details not present in the golden answer.",4,"Mostly clear, minor ambiguities, the actual answer is slightly wordy but still easy to understand.",5,"Polite, professional, customer-oriented tone, the actual answer is friendly and helpful.",5,"Directly answers the question, no fluff, the actual answer provides a clear and concise response.",4,"Minor hallucinations that don’t affect core answer, the actual answer includes additional details not present in the golden answer but still accurate."
"Was tue ich, wenn bei der Anmeldung (Login) Schwierigkeiten auftreten?","Bitte überprüfe nochmals Deine Eingaben. Bei Problemen bei der Anmeldung kannst Du gegebenenfalls selbst Dein Passwort zurücksetzen oder Dir Deinen Benutzernamen erneut zusenden lassen.  Sollte die Anmeldung dennoch nicht gelingen, wende Dich über das Kontaktformular, per Mail oder telefonisch an unseren Kundensupport.",Waaaas mache ich wenns beim einloggen nicht geht?!,synonym,"Wenn du Probleme beim Einloggen hast, kannst du einfach den QR-Code auf metro.de/metro-chat scannen oder auf den Link zur Anmeldung klicken und die vorformulierte Nachricht im Chat absenden. Dort kannst du dann um Hilfe bitten und das Problem melden.",2,"The answer does not mention checking the input, resetting the password or contacting the customer support, which are all mentioned in the golden answer.",4,"The answer is clear and easy to read, but it does not provide a clear and concise solution to the problem.",4,"The answer is polite and customer-oriented, but it does not provide a clear solution to the problem, which may lead to frustration.",2,"The answer does not directly address the problem of login issues, but rather suggests using a QR code or a link to contact the chat support.",1,"The answer suggests using a QR code or a link to contact the chat support, which is not mentioned in the golden answer and may be confusing for the user."
"Was tue ich, wenn bei der Anmeldung (Login) Schwierigkeiten auftreten?","Bitte überprüfe nochmals Deine Eingaben. Bei Problemen bei der Anmeldung kannst Du gegebenenfalls selbst Dein Passwort zurücksetzen oder Dir Deinen Benutzernamen erneut zusenden lassen.  Sollte die Anmeldung dennoch nicht gelingen, wende Dich über das Kontaktformular, per Mail oder telefonisch an unseren Kundensupport.",was soll ich tuhn wenn ich mich nicht anmelden kann...,synonym,"Wenn du dich nicht anmelden kannst, sollst du zuerst deine Eingaben nochmals überprüfen. Wenn das Problem weiterhin besteht, kannst du versuchen, dein Passwort zurückzusetzen oder dir deinen Benutzernamen erneut zusenden zu lassen. Wenn die Anmeldung dennoch nicht gelingt, kannst du dich über das Kontaktformular, per E-Mail oder telefonisch an den Kundensupport wenden.",4,"Mostly correct with minor omissions, missing 'Bitte überprüfe nochmals Deine Eingaben'",4,"Mostly clear, minor ambiguities, could be more concise",5,"Polite, professional, customer-oriented tone",5,"Directly answers the question, no fluff",5,"No invented info, sticks strictly to facts"
Wer darf die App installieren?,"Im Prinzip kann sich jeder die App installieren. Viele Funktionen wie z.B. die digitale Karte sind jedoch für unsere Kunden vorbehalten und erst nutzbar, wenn sie sich mit ihrem myMETRO-Daten eingeloggt haben. Dazu benötigen sie einen Account, den sie sich auch direkt in der App einrichten können.",Installieren darff wer die APP?!,synonym,"Jeder darf die App installieren. Es gibt jedoch bestimmte Funktionen, wie z.B. die digitale Kundenkarte, die nur für METRO-Kunden vorbehalten sind und erst nach dem Einloggen mit einem myMETRO-Konto genutzt werden können.",4,"Mostly correct with minor omissions, missing the part about creating an account directly in the app.",5,"Very clear, concise and easy to read.",5,"Polite, professional and customer-oriented tone.",5,Directly answers the question with no fluff.,5,"No invented info, sticks strictly to facts."
Wer darf die App installieren?,"Im Prinzip kann sich jeder die App installieren. Viele Funktionen wie z.B. die digitale Karte sind jedoch für unsere Kunden vorbehalten und erst nutzbar, wenn sie sich mit ihrem myMETRO-Daten eingeloggt haben. Dazu benötigen sie einen Account, den sie sich auch direkt in der App einrichten können.",WeR die app instaliieren darf?,synonym,"Die App ""METRO Companion"" kann im Prinzip jeder installieren.",4,"Mostly correct with minor omissions, as the actual answer does not mention the need for a myMETRO-Daten account.",5,Very clear and concise.,5,Polite and professional tone.,5,Directly answers the question.,5,"No invented info, sticks strictly to facts."
Welche Möglichkeiten habe ich andere für mich einkaufen zu lassen?,Du hast verschiedene Möglichkeiten Einkaufsvollmachten für Mitarbeiter oder andere Personen auszustellen:    Einmalige Papiervollmacht   Temporäre digitale Vollmacht  Dauerhafte digitale Vollmacht  Dauerhafte Einkaufsberechtigung    Ausführliche Informationen findest Du hier.,"WELCHE möchlichkeiten habe ich ,das andere leute für mich ein kaufn???",synonym,"Du hast verschiedene Möglichkeiten, Einkaufsvollmachten für Mitarbeiter oder andere Personen auszustellen. Diese sind:

- Einmalige Papiervollmacht
- Temporäre digitale Vollmacht
- Dauerhafte digitale Vollmacht
- Dauerhafte Einkaufsberechtigung

Mit diesen Optionen kannst Du anderen Personen ermöglichen, in Deinem Namen Einkäufe zu tätigen.",4,"Mostly correct with minor omissions, missing link to further information",5,"Very clear, concise, easy to read, bullet points if needed",5,"Polite, professional, customer-oriented tone",5,"Directly answers the question, no fluff",5,"No invented info, sticks strictly to facts"
Welche Möglichkeiten habe ich andere für mich einkaufen zu lassen?,Du hast verschiedene Möglichkeiten Einkaufsvollmachten für Mitarbeiter oder andere Personen auszustellen:    Einmalige Papiervollmacht   Temporäre digitale Vollmacht  Dauerhafte digitale Vollmacht  Dauerhafte Einkaufsberechtigung    Ausführliche Informationen findest Du hier.,welsche möglickeiten hab ich andere für mich ein kaufn zu lasen...?!,synonym,"Du hast verschiedene Möglichkeiten, andere Personen für dich einkaufen zu lassen. Diese sind:

- Einmalige Papiervollmacht
- Temporäre digitale Vollmacht
- Dauerhafte digitale Vollmacht
- Dauerhafte Einkaufsberechtigung

Für weitere Informationen kannst du dich an das Kundenmanagement wenden oder das Kontaktformular auf der Website ausfüllen, um direkt kontaktiert zu werden.",4,"Mostly correct with minor omissions, missing link to detailed information",5,"Very clear, concise, easy to read, bullet points used",5,"Polite, professional, customer-oriented tone",5,"Directly answers the question, no fluff",5,"No invented info, sticks strictly to facts"
Welcher Unterschied besteht zwischen digitaler Karte und Plastikkarte?,Im Prinzip keiner. Die digitale Karte ist eine Kopie der Plastikkarte mit denselben Funktionen.,WELCHER unterscheeed besteht zwischen digitale Karte und Plastikkartee?,synonym,"Es besteht im Prinzip kein Unterschied zwischen der digitalen Karte und der Plastikkarte, da die digitale Karte lediglich eine Kopie der Plastikkarte mit denselben Funktionen ist. Beide Karten werden an der Kasse akzeptiert und verfügen über dieselben Funktionen, einschließlich der Kreditzahlung. Jeder kann mit der digitalen Karte den Markt betreten, genau wie mit der Plastikkarte.",5,Perfectly matches all facts in the golden answer.,5,"Very clear, concise, easy to read.",5,"Polite, professional, customer-oriented tone.",5,"Directly answers the question, no fluff.",5,"No invented info, sticks strictly to facts."
Welcher Unterschied besteht zwischen digitaler Karte und Plastikkarte?,Im Prinzip keiner. Die digitale Karte ist eine Kopie der Plastikkarte mit denselben Funktionen.,Was ist der unterschid zwischen plastik karte un digitaler Karte?,synonym,"Der Unterschied zwischen der Plastikkarte und der digitalen Karte ist faktisch keiner. Die digitale Karte ist lediglich eine Kopie der Plastikkarte mit denselben Funktionen, wie etwa der Akzeptanz an der Kasse oder der Möglichkeit zur Kreditzahlung, wenn man dafür freigeschaltet ist. Beide Karten bieten dieselben Möglichkeiten und können sogar zum Betreten des Marktes verwendet werden. Es handelt sich im Wesentlichen um zwei Formate derselben Karte mit identischen Funktionen.",5,Perfectly matches all facts in the golden answer.,5,"Very clear, concise, easy to read.",5,"Polite, professional, customer-oriented tone.",5,"Directly answers the question, no fluff.",5,"No invented info, sticks strictly to facts."
"Was passiert, wenn ich mein METRO-Umsatzziel für die Pentagast Subvention erreiche?","Super! Wenn Du Dein vereinbartes Umsatzziel vollständig erreichst, ist die Subvention „verdient“ – Du musst nichts zurückzahlen.",Was Passiert wenn ich mein METRO Umsatz Ziel für die Penta Gast Subventionen erreiche...,synonym,"Wenn Du Dein vereinbartes Umsatzziel für die Penta Gast Subventionen vollständig erreichst, ist die Subvention ""verdient"" und Du musst nichts zurückzahlen. Dein Umsatz wird automatisch von METRO überwacht, und Du kannst den aktuellen Stand jederzeit beim Kundenmanagement oder in der METRO-App/myMETRO unter ""Kooperationsverträge"" einsehen.",5,Perfectly matches all facts in the golden answer.,4,"Mostly clear, minor ambiguities, could be more concise.",5,"Polite, professional, customer-oriented tone.",5,"Directly answers the question, no fluff.",5,"No invented info, sticks strictly to facts."
"Was passiert, wenn ich mein METRO-Umsatzziel für die Pentagast Subvention erreiche?","Super! Wenn Du Dein vereinbartes Umsatzziel vollständig erreichst, ist die Subvention „verdient“ – Du musst nichts zurückzahlen.",wass passiert wenn ich mein metro umsatzziel für die penta gasts subvension erreicht??,synonym,"Wenn Du Dein vereinbartes Umsatzziel vollständig erreichst, ist die Subvention ""verdient"" und Du musst nichts zurückzahlen.",5,Perfectly matches all facts in the golden answer.,5,"Very clear, concise, easy to read.",5,"Polite, professional, customer-oriented tone.",5,"Directly answers the question, no fluff.",5,"No invented info, sticks strictly to facts."
"Ich möchte wöchentlich über Angebote informiert werden, kann aber kein METRO Chat empfangen. Gibt es andere Kanäle?","Du kannst alternativ unseren Newsletter abonnieren oder unsere METRO App installieren. Dort wirst Du wöchentlich über neue Angebote, Aktionen und Events informiert. ",Ich moechte wissen ob es noch andere kanäle als Metro Chat gibt... informiert mich wöchentlich ueber angebote kann aber nicht empfangen!!,synonym,"Ja, es gibt noch andere Kanäle, auf denen Sie wöchentlich über Angebote, Aktionen und Events informiert werden können. Alternativ zum Metro Chat können Sie unseren Newsletter abonnieren oder unsere METRO App installieren, um die gleichen Informationen zu erhalten.",4,"Mostly correct with minor omissions, the answer is missing the phrase 'Aktionen und Events'",5,"Very clear, concise, easy to read",5,"Polite, professional, customer-oriented tone",5,"Directly answers the question, no fluff",5,"No invented info, sticks strictly to facts"
"Ich möchte wöchentlich über Angebote informiert werden, kann aber kein METRO Chat empfangen. Gibt es andere Kanäle?","Du kannst alternativ unseren Newsletter abonnieren oder unsere METRO App installieren. Dort wirst Du wöchentlich über neue Angebote, Aktionen und Events informiert. ",kann ich auch ohne metro chat ueber woechentliche angebote informiert werdne?? gibt es andere moeglichkeiten??,synonym,"Ja, es gibt andere Möglichkeiten, über wöchentliche Angebote informiert zu werden. Du kannst unseren Newsletter abonnieren oder unsere METRO App installieren. Dort wirst Du wöchentlich über neue Angebote, Aktionen und Events informiert. Auf diese Weise kannst Du Dich über die aktuellen Wochenangebote auf dem Laufenden halten, ohne den Metro Chat nutzen zu müssen.",5,Perfectly matches all facts in the golden answer.,5,"Very clear, concise, easy to read.",5,"Polite, professional, customer-oriented tone.",5,"Directly answers the question, no fluff.",5,"No invented info, sticks strictly to facts."
Wer ist mein Ansprechpartner bei Fragen zum Thema Pentagast?,Bei Fragen hilft Dir Dein Kundenmanager vor Ort gerne weiter. Du kannst Dich auch jederzeit über unser Kontaktformular melden – wir sind für Dich da!,"WER ist mein ansprechpartner bei fragen zu ""pentagast""??!",synonym,"Bei Fragen zu ""Pentagast"" kannst Du Dich an Deinen Kundenmanager vor Ort wenden. Er hilft Dir gerne weiter. Alternativ kannst Du auch unser Kontaktformular nutzen, um Dich an uns zu wenden. Wir sind für Dich da!",4,Mostly correct with minor omissions,5,"Very clear, concise, easy to read",5,"Polite, professional, customer-oriented tone",5,"Directly answers the question, no fluff",5,"No invented info, sticks strictly to facts"
Wer ist mein Ansprechpartner bei Fragen zum Thema Pentagast?,Bei Fragen hilft Dir Dein Kundenmanager vor Ort gerne weiter. Du kannst Dich auch jederzeit über unser Kontaktformular melden – wir sind für Dich da!,wer kann ich fragen wenn ich was zu penta gast wissen will??,synonym,"Wenn du Fragen zu Pentagast hast, kannst du wahrscheinlich direkt die Mitarbeiter oder den Kundenservice von Pentagast kontaktieren. Sie können dir als Zusammenschluss führender Fachhändler für Gastronomiebedarf sicherlich alle notwendigen Informationen liefern. Alternativ kannst du auch auf der offiziellen Website von Pentagast nach Kontaktdaten oder FAQs suchen.",2,"Some correct info but several important mistakes, e.g. the chatbot suggests contacting Pentagast directly, whereas the golden answer suggests contacting the customer manager or using the contact form.",4,"Mostly clear, minor ambiguities, but the answer could be more concise.",4,"Mostly polite, minor issues, but the tone is not as customer-oriented as the golden answer.",4,"Mostly relevant, minor digressions, but the answer could be more direct.",3,"Some invented details that may mislead, e.g. the suggestion to search for FAQs on the official website."
