FAQ questions,FAQ answers,modifiert question,type change,answer_chatbot,Correctness_Score,Correctness_Reason,Clarity_Score,Clarity_Reason,Hospitality_Tonality_Score,Hospitality_Tonality_Reason,Relevance_Score,Relevance_Reason,Hallucination_Score,Hallucination_Reason
Wie funktioniert die Registrierung für myMETRO?,"Die Registrierung ist ganz einfach so geht´s. Wichtig für Dein Passwort: Achte auf die korrekte Schreibweise, merke Dir die Groß- und Kleinbuchstaben! Folgende Zeichen sind beim Passwort erlaubt: A-Z, a-z, 0-9 und @!?_#",Was sind die Schritte für die Registrierung bei myMETRO?,synonym,"Die Registrierung bei myMETRO ist ganz einfach. Hier sind die Schritte:

1. Achte auf die korrekte Schreibweise, wenn du dich registrierst und dein Passwort erstellst. Beachte dabei die Groß- und Kleinbuchstaben.
2. Wähle eine gültige E-Mail-Adresse, die noch nicht von einem anderen Nutzer verwendet wurde.
3. Wähle einen gültigen Benutzernamen, der noch nicht von einem anderen Nutzer verwendet wurde.
4. Erstelle ein Passwort, das die folgenden Zeichen enthalten darf: A-Z, a-z, 0-9 und @!?_#
5. Überprüfe noch einmal deine Angaben auf Richtigkeit.
6. Wenn alles korrekt ist, kannst du dich registrieren.

Wenn die Registrierung nicht gelingt, kannst du dich an unseren Kundensupport wenden, indem du das Kontaktformular verwendest, eine E-Mail schreibst oder telefonisch anrufst.",4.0,"Mostly correct with minor omissions, the actual answer includes additional steps not mentioned in the golden answer.",5.0,"Very clear, concise, easy to read, and uses bullet points.",5.0,"Polite, professional, and customer-oriented tone.",5.0,Directly answers the question with no fluff.,4.0,"Minor hallucinations that don’t affect core answer, the actual answer includes additional steps not mentioned in the golden answer."
Wann erhalte ich die neuen Angebote über den METRO Chat?,"Die aktuellen Wochenangebote erhältst Du zum Erscheinungstermin, um Deinen Einkauf bestmöglich planen zu können. Zusätzlich senden wir Dir Produktempfehlungen, spannende Aktionen und Events.  ",Wann erhalten Kunden die neuen Angebote über den METRO Chat?,synonym,Nach den Informationen erhältst Du die aktuellen Wochenangebote zum Erscheinungstermin.,4.0,"Mostly correct with minor omissions, missing additional information about product recommendations and events.",5.0,"Very clear, concise and easy to read.",5.0,Polite and professional tone.,5.0,Directly answers the question with no fluff.,5.0,"No invented info, sticks strictly to facts."
Wann erhalte ich die neuen Angebote über den METRO Chat?,"Die aktuellen Wochenangebote erhältst Du zum Erscheinungstermin, um Deinen Einkauf bestmöglich planen zu können. Zusätzlich senden wir Dir Produktempfehlungen, spannende Aktionen und Events.  ",Wie und wann wird ich über neue Angebote im METRO Chat informiert?,synonym,"Du wirst wöchentlich über neue Angebote, Aktionen und Events informiert, wenn du die METRO App installierst.",2.0,"Largely incorrect or misleading, as the golden answer mentions Zusätzlich senden wir Dir Produktempfehlungen, spannende Aktionen und Events, which is not mentioned in the actual answer.",5.0,"Very clear, concise, easy to read.",5.0,"Polite, professional, customer-oriented tone.",4.0,"Mostly relevant, minor digressions, as the actual answer does not fully answer the question about when the user will be informed.",5.0,"No invented info, sticks strictly to facts."
Wie melde ich mich bei myMETRO an?,"Gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein. Zum Anmeldefenster gelangst Du, indem Du oben auf der Webseite auf das Feld Login klickst.",Wie kann ich mich bei myMETRO registrieren?,synonym,"Um sich bei myMETRO zu registrieren, folge bitte diesen Schritten:

1. Achte darauf, dass du die korrekte Schreibweise verwendest, wenn du dein Passwort erstellst. Beachte dabei die Groß- und Kleinbuchstaben.
2. Wähle ein Passwort, das aus den folgenden Zeichen besteht: A-Z, a-z, 0-9 und @!?_#.
3. Überprüfe die eingegebenen Daten auf ihre Richtigkeit, um sicherzustellen, dass die Registrierung erfolgreich ist.
4. Falls du Schwierigkeiten mit der Registrierung hast, sende uns bitte ein Fehlerprotokoll, indem du in der App den Menüpunkt ""Mehr"" wählst und auf ""Fehler berichten"" klickst.

Indem du diese Schritte befolgst, kannst du dich erfolgreich bei myMETRO registrieren und Zugang zu allen METRO Online-Systemen erhalten.",2.0,"The actual answer contains several important mistakes, such as providing unnecessary information about password creation and error reporting, which are not mentioned in the golden answer.",3.0,"The actual answer is clear, but it is wordy and contains several steps that are not necessary to register for myMETRO.",4.0,"The actual answer is polite and professional, but it lacks a customer-oriented tone, as it focuses more on the technical aspects of registration rather than providing helpful guidance.",2.0,"The actual answer is partially relevant, as it provides some information about registration, but it contains unrelated information about password creation and error reporting.",3.0,"The actual answer contains some invented details, such as the requirement for a specific password format and the need to report errors, which are not mentioned in the golden answer."
Wie melde ich mich bei myMETRO an?,"Gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein. Zum Anmeldefenster gelangst Du, indem Du oben auf der Webseite auf das Feld Login klickst.",Wie melde ich mich bei meinem myMETRO-Konto an?,synonym,"Um dich bei deinem myMETRO-Konto anzumelden, musst du zunächst das Feld ""Login"" oben auf der Webseite klicken. Anschließend kannst du einfach deinen Benutzernamen und das Passwort im Anmeldefenster eingeben.",4.0,"Mostly correct with minor omissions, missing the exact phrase 'Gib einfach Deinen Benutzernamen und das Passwort im Anmeldefenster ein'",5.0,"Very clear, concise, easy to read",5.0,"Polite, professional, customer-oriented tone",5.0,"Directly answers the question, no fluff",5.0,"No invented info, sticks strictly to facts"
Wie kann ich Lieferservice Kunde werden?,"Bist Du Gastronomin / Gastronom oder Großverbraucherin / Großverbraucher und hast einen regelmäßigen Bedarf an Gastro-Produkten, dann nutze unseren Lieferservice inklusive der persönlichen Kundenbetreuung.     Wenn Du den Lieferservice nutzen möchtest, kontaktiere Deinen Kundenmanager in Deinem METRO Markt vor Ort. Er erläutert die Voraussetzungen, führt mit Dir gemeinsam die Registrierung für den METRO Online-Bestellservice durch und unterstützt Dich bei der Erstellung Deines ersten Ordersatzes. Du bist noch kein METRO Kunde? Jetzt hier Kunde werden.  Ausführliche Informationen findest Du hier.",Wie kann ich mich für einen Lieferservice anmelden?,synonym,"Um sich für den Lieferservice anzumelden, müssen Sie Gastronomin/Gastronom oder Großverbraucherin/Großverbraucher sein und einen regelmäßigen Bedarf an Gastro-Produkten haben. Hier sind die Schritte:

1. Kontaktieren Sie Ihren Kundenmanager in Ihrem METRO Markt vor Ort.
2. Er wird die Voraussetzungen für den Lieferservice erläutern und gemeinsam mit Ihnen die Registrierung für den METRO Online-Bestellservice durchführen.
3. Er unterstützt Sie bei der Erstellung Ihres ersten Ordersatzes.
4. Wenn Sie noch kein METRO Kunde sind, können Sie sich hier registrieren.
5. Füllen Sie das Formular zur Anmeldung für den METRO Lieferservice aus.
6. Unser Team meldet sich bei Ihnen und begleitet Sie durch den Anmeldeprozess.

Bitte beachten Sie, dass der METRO Lieferservice ausschließlich an Gastronomie- und Lebensmittelprofis gerichtet ist.",4.0,"Mostly correct with minor omissions, e.g. missing information about the customer becoming a METRO customer",5.0,"Very clear, concise, easy to read, bullet points if needed",5.0,"Polite, professional, customer-oriented tone",5.0,"Directly answers the question, no fluff",4.0,"Minor hallucinations that don’t affect core answer, e.g. the additional step of filling out a form"
Wie kann ich Lieferservice Kunde werden?,"Bist Du Gastronomin / Gastronom oder Großverbraucherin / Großverbraucher und hast einen regelmäßigen Bedarf an Gastro-Produkten, dann nutze unseren Lieferservice inklusive der persönlichen Kundenbetreuung.     Wenn Du den Lieferservice nutzen möchtest, kontaktiere Deinen Kundenmanager in Deinem METRO Markt vor Ort. Er erläutert die Voraussetzungen, führt mit Dir gemeinsam die Registrierung für den METRO Online-Bestellservice durch und unterstützt Dich bei der Erstellung Deines ersten Ordersatzes. Du bist noch kein METRO Kunde? Jetzt hier Kunde werden.  Ausführliche Informationen findest Du hier.",Wie kann ich als Kunde einen Lieferservice nutzen?,synonym,"Um als Kunde einen Lieferservice von METRO zu nutzen, kannst du folgende Schritte unternehmen:

1. Kontaktiere deinen Kundenmanager in deinem lokalen METRO Markt vor Ort.
2. Erläutert die Voraussetzungen für den Lieferservice und führt gemeinsam die Registrierung für den METRO Online-Bestellservice durch.
3. Der Kundenmanager unterstützt dich bei der Erstellung deines ersten Ordersatzes.

Alternativ kannst du auch folgende Schritte unternehmen:

1. Fülle das Formular zur Anmeldung für den METRO Lieferservice aus.
2. Unser Team meldet sich bei dir und begleitet dich durch den Anmeldeprozess.

Bitte beachte, dass der METRO Lieferservice ausschließlich an Gastronomie- und Lebensmittelprofis gerichtet ist und nicht für Einzelbestellungen gedacht ist. Wenn du noch kein Lieferkunde bist, kannst du dich hier registrieren.",4.0,"Mostly correct with minor omissions, e.g. missing information about registering as a new customer",4.0,"Mostly clear, minor ambiguities, e.g. unclear alternative steps",4.0,"Mostly polite, minor issues, e.g. slightly robotic tone",5.0,"Directly answers the question, no fluff",4.0,"Minor hallucinations that don’t affect core answer, e.g. mentioning a form for registration"
Wie kann ich METRO kontaktieren?,Folgen Möglichkeiten hast Du METRO zu kontaktieren:    Über das Kontaktformular  Per E-Mail: kontakt@metro.de  Per Telefon: 0211 - 17607090 (Zum Ortstarif - Kosten für Anrufe aus dem Mobilfunknetz können abweichen),Wie kann ich mich an METRO wenden?,synonym,"Um an METRO zu wenden, kannst du entweder online registrieren oder direkt in einem METRO Markt. Du kannst dich auch über den Chat auf metro.de/metro-chat anmelden, um Nachrichten zu empfangen.",2.0,"The actual answer contains some correct information, but it omits the most important contact methods (Kontaktformular, Per E-Mail, Per Telefon) and adds unrelated information (online registrieren, direkt in einem METRO Markt, Chat auf metro.de/metro-chat)",3.0,"The actual answer is somewhat clear, but it could be more concise and easier to read",4.0,"The actual answer is mostly polite, but it lacks a customer-oriented tone",2.0,"The actual answer is partially relevant, but it contains unrelated information and does not directly answer the question",3.0,"The actual answer contains some invented details (online registrieren, direkt in einem METRO Markt, Chat auf metro.de/metro-chat) that may mislead the user"
Wie kann ich METRO kontaktieren?,Folgen Möglichkeiten hast Du METRO zu kontaktieren:    Über das Kontaktformular  Per E-Mail: kontakt@metro.de  Per Telefon: 0211 - 17607090 (Zum Ortstarif - Kosten für Anrufe aus dem Mobilfunknetz können abweichen),Wie erreiche ich METRO?,synonym,"Um METRO zu erreichen, gibt es mehrere Möglichkeiten. 

Einfachste Möglichkeit: Du kannst dich online registrieren oder direkt in einem METRO Markt registrieren. Hier findest du weitere Informationen.

Alternativ kannst du auch die METRO App herunterladen und dich dort neu registrieren oder mit deinen Zugangsdaten anmelden, wenn du bereits einen myMETRO-Account besitzt.",2.0,"The answer contains some correct information, but it omits the actual ways to contact METRO mentioned in the golden answer.",4.0,"The answer is mostly clear, but it could be more concise.",4.0,"The answer is polite, but it does not directly address the customer's question.",2.0,"The answer is partially relevant, as it mentions registration and the app, but it does not directly answer the question of how to contact METRO.",4.0,"The answer contains minor hallucinations, as it suggests registering or using the app to contact METRO, which is not mentioned in the golden answer."
Wie kann ich mich über ein DISH Produkt beraten lassen?,"Melde dich bei deinem Kundenmanagement oder fülle das DISH-Kontaktformular aus, damit du direkt kontaktiert wirst: https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes",Wo kann ich über DISH-Produkte Rat fragen?,synonym,"Du kannst über DISH-Produkte Rat fragen, indem du dich bei deinem Kundenmanagement meldest, das DISH-Kontaktformular ausfüllst (https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes) oder dich direkt beim DISH Support unter +49 211 9699920 oder per E-Mail an support-deu@dish.co meldest.",5.0,Perfectly matches all facts in the golden answer.,4.0,"Mostly clear, minor ambiguities due to multiple contact options listed.",5.0,"Polite, professional, customer-oriented tone.",5.0,"Directly answers the question, no fluff.",5.0,"No invented info, sticks strictly to facts."
Wie kann ich mich über ein DISH Produkt beraten lassen?,"Melde dich bei deinem Kundenmanagement oder fülle das DISH-Kontaktformular aus, damit du direkt kontaktiert wirst: https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes",Wie kann ich mich bei DISH Produktberatung beraten lassen?,synonym,"Um dich bei DISH Produktberatung beraten zu lassen, kannst du folgende Schritte unternehmen:

1. Melde dich bei deinem Kundenmanagement oder fülle das DISH-Kontaktformular aus, damit du direkt kontaktiert wirst: https://www.dish.co/DE/de/reservierungssystem-gastronomie/#SupportRes
2. Klicke auf die DISH FAQ Seite, um möglicherweise deine Frage zu finden: https://support.dish.co/de_DE
3. Rufe den DISH Support an: +49 211 9699920. Du kannst unsere DISH-Experten immer täglich (einschließlich an Wochenenden und an Feiertagen in Deutschland) von 08:00 bis 22:00 Uhr erreichen.

Durch diese Schritte kannst du sicherstellen, dass du professionelle Beratung von DISH Produktberatung erhältst.",4.0,"Mostly correct with minor omissions, the actual answer includes the phone number and support hours which are not present in the golden answer.",5.0,"Very clear, concise, easy to read, and uses bullet points.",5.0,"Polite, professional, and customer-oriented tone.",5.0,Directly answers the question with no fluff.,4.0,"Minor hallucinations with the additional support options, but they do not affect the core answer."
